,category,customer_type,unit_price,quantity,total,payment_type,lvl_estoque_past,lvl_estoque_to_predict,mean,median,min,max,std,var,day_of_week,is_weekend,hour,turn
5470,cleaning products,standard,17.19,4,68.76,cash,0.68,0.13,-0.7295779220779222,0.025,-30.64,34.31,10.000395927850962,100.00791871377811,4,no,16,afternoon
5471,cleaning products,gold,9.49,1,9.49,credit card,0.03,0.82,-0.7295779220779222,0.025,-30.64,34.31,10.000395927850962,100.00791871377811,4,no,16,afternoon
5472,fruit,gold,0.19,3,0.5700000000000001,cash,0.29,0.47,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5473,fruit,non-member,4.99,4,19.96,debit card,0.52,0.07,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5474,fruit,gold,0.19,1,0.19,credit card,0.29,0.47,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5475,fruit,basic,0.19,1,0.19,e-wallet,0.29,0.47,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5476,fruit,non-member,1.49,4,5.96,debit card,0.66,0.7,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5477,fruit,gold,0.19,2,0.38,e-wallet,0.09,0.15,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5478,fruit,non-member,0.49,3,1.47,debit card,1.0,0.66,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5479,fruit,premium,0.49,3,1.47,e-wallet,1.0,0.66,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5480,fruit,gold,3.99,4,15.96,debit card,0.09,0.73,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5481,fruit,gold,0.49,3,1.47,credit card,0.97,0.31,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5482,fruit,basic,0.49,4,1.96,credit card,0.97,0.31,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5483,fruit,non-member,0.49,3,1.47,debit card,0.97,0.31,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5484,fruit,gold,1.49,2,2.98,cash,0.66,0.7,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5485,vegetables,non-member,1.99,3,5.97,credit card,0.27,0.61,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5486,vegetables,gold,1.19,1,1.19,credit card,0.67,0.93,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5487,vegetables,gold,1.49,3,4.47,e-wallet,0.63,0.38,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5488,vegetables,gold,4.49,1,4.49,e-wallet,0.51,0.24,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5489,vegetables,premium,1.99,4,7.96,credit card,0.3,0.12,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5490,refrigerated items,premium,8.99,2,17.98,debit card,0.57,0.72,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5491,refrigerated items,basic,8.19,3,24.57,credit card,0.65,0.18,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5492,refrigerated items,premium,4.49,1,4.49,e-wallet,0.02,0.6,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5493,refrigerated items,gold,8.99,2,17.98,debit card,0.8,0.37,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5494,refrigerated items,non-member,5.99,2,11.98,credit card,0.74,0.76,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5495,frozen,non-member,13.19,1,13.19,cash,0.76,0.99,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5496,spices and herbs,standard,3.99,4,15.96,cash,0.8,0.54,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5497,canned foods,gold,2.49,1,2.49,cash,0.81,0.31,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5498,canned foods,premium,8.49,1,8.49,debit card,0.21,0.86,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5499,canned foods,premium,8.19,2,16.38,debit card,0.78,0.39,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5500,canned foods,gold,3.49,2,6.98,credit card,0.93,0.28,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5501,canned foods,premium,8.49,3,25.47,cash,0.21,0.86,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5502,canned foods,premium,8.99,4,35.96,credit card,0.27,0.82,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5503,packaged foods,basic,6.19,1,6.19,cash,0.65,0.74,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5504,packaged foods,standard,2.99,2,5.98,cash,0.97,0.47,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5505,packaged foods,standard,5.49,2,10.98,cash,0.24,0.39,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5506,packaged foods,basic,2.99,1,2.99,cash,0.83,0.94,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5507,packaged foods,basic,6.99,2,13.98,cash,0.84,0.51,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5508,condiments and sauces,non-member,9.49,3,28.47,cash,0.5,0.06,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5509,condiments and sauces,gold,9.19,1,9.19,cash,0.44,0.43,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5510,beverages,standard,7.49,3,22.47,credit card,0.37,0.9,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5511,beverages,gold,15.99,4,63.96,credit card,0.78,0.17,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5512,dairy,gold,7.19,1,7.19,e-wallet,0.42,0.96,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5513,dairy,gold,5.99,2,11.98,credit card,0.5,0.09,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5514,dairy,non-member,7.19,1,7.19,cash,0.42,0.96,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5515,dairy,standard,7.19,1,7.19,cash,0.48,0.13,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5516,dairy,gold,7.19,1,7.19,debit card,0.48,0.13,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5517,dairy,basic,5.99,3,17.97,e-wallet,0.5,0.09,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5518,cheese,premium,6.49,2,12.98,cash,0.42,0.48,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5519,cheese,non-member,5.99,2,11.98,e-wallet,0.59,0.6,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5520,cheese,gold,6.49,3,19.47,credit card,0.42,0.48,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5521,meat,basic,20.49,1,20.49,e-wallet,0.06,0.12,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5522,meat,gold,11.49,4,45.96,cash,0.16,0.08,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5523,meat,gold,16.19,4,64.76,e-wallet,0.74,0.76,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5524,meat,gold,12.19,1,12.19,debit card,0.78,0.67,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5525,meat,basic,12.49,3,37.47,e-wallet,0.24,0.39,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5526,meat,non-member,16.19,2,32.38,credit card,0.74,0.76,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5527,seafood,basic,10.19,1,10.19,cash,0.83,0.29,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5528,seafood,gold,12.49,4,49.96,credit card,0.77,0.04,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5529,baked goods,premium,10.19,1,10.19,credit card,0.65,0.29,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5530,baked goods,non-member,6.99,1,6.99,credit card,0.4,0.06,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5531,baked goods,gold,4.99,2,9.98,e-wallet,0.09,0.38,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5532,baked goods,standard,6.99,2,13.98,e-wallet,0.4,0.06,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5533,baked goods,basic,4.19,4,16.76,credit card,0.35,0.59,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5534,baked goods,premium,10.49,1,10.49,cash,0.16,0.21,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5535,baked goods,standard,5.49,3,16.47,debit card,0.86,0.63,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5536,baking,premium,7.49,1,7.49,credit card,0.73,0.78,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5537,baking,non-member,7.49,3,22.47,e-wallet,0.39,0.39,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5538,baking,premium,8.19,3,24.57,credit card,0.06,0.4,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5539,snacks,basic,0.49,2,0.98,cash,0.71,0.07,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5540,snacks,gold,1.19,1,1.19,credit card,0.86,0.1,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5541,snacks,gold,1.49,3,4.47,e-wallet,0.51,0.29,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5542,snacks,basic,3.19,1,3.19,credit card,0.27,0.68,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5543,snacks,standard,1.99,1,1.99,e-wallet,0.58,0.79,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5544,snacks,standard,4.49,1,4.49,debit card,0.92,0.63,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5545,pets,premium,11.19,4,44.76,debit card,0.71,0.03,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5546,pets,basic,9.49,3,28.47,credit card,0.35,0.13,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5547,pets,non-member,9.49,3,28.47,cash,0.95,0.77,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5548,pets,standard,8.99,2,17.98,cash,0.82,0.14,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5549,pets,non-member,11.99,2,23.98,debit card,0.88,0.54,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5550,personal care,premium,9.99,4,39.96,e-wallet,0.39,0.33,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5551,medicine,premium,11.49,1,11.49,cash,0.43,0.78,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5552,medicine,non-member,12.99,4,51.96,debit card,0.6,0.08,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5553,medicine,non-member,14.99,2,29.98,cash,0.96,0.1,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5554,medicine,basic,11.49,1,11.49,credit card,0.43,0.78,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5555,kitchen,premium,18.19,2,36.38,e-wallet,0.15,0.14,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5556,kitchen,gold,13.19,4,52.76,e-wallet,0.45,0.21,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5557,kitchen,premium,13.19,3,39.57,e-wallet,0.45,0.21,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5558,kitchen,premium,10.49,1,10.49,credit card,0.48,0.29,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5559,kitchen,standard,15.49,4,61.96,e-wallet,0.46,0.9,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5560,cleaning products,non-member,13.49,3,40.47,credit card,0.17,0.91,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5561,cleaning products,non-member,14.99,4,59.96,debit card,0.02,0.17,-0.4280838323353293,-1.01,-30.93,34.84,11.857688193330453,140.6047692902484,6,yes,13,afternoon
5562,fruit,gold,0.19,4,0.76,credit card,0.19,0.8,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5563,fruit,basic,0.19,4,0.76,debit card,0.6,0.84,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5564,fruit,standard,0.19,4,0.76,debit card,0.6,0.84,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5565,fruit,basic,3.99,1,3.99,e-wallet,0.22,0.48,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5566,fruit,basic,4.49,2,8.98,credit card,0.9,0.41,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5567,fruit,standard,1.49,4,5.96,debit card,0.29,0.51,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5568,fruit,standard,0.49,2,0.98,debit card,0.82,1.0,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5569,fruit,basic,1.49,1,1.49,debit card,0.29,0.51,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5570,fruit,basic,0.19,4,0.76,cash,0.6,0.84,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5571,fruit,premium,4.99,2,9.98,debit card,0.92,0.48,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5572,fruit,premium,3.99,3,11.97,cash,0.74,0.2,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5573,vegetables,standard,4.19,1,4.19,cash,0.06,0.14,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5574,vegetables,gold,4.99,2,9.98,credit card,0.77,0.38,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5575,vegetables,non-member,1.49,2,2.98,cash,0.58,0.59,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5576,vegetables,basic,4.99,2,9.98,credit card,0.77,0.38,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5577,vegetables,standard,1.49,3,4.47,credit card,0.58,0.59,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5578,vegetables,non-member,1.49,1,1.49,cash,0.22,0.8,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5579,vegetables,non-member,4.19,1,4.19,cash,0.06,0.14,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5580,vegetables,standard,4.99,3,14.97,e-wallet,0.77,0.38,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5581,vegetables,non-member,2.49,3,7.470000000000001,debit card,0.82,0.54,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5582,vegetables,premium,4.99,3,14.97,debit card,0.77,0.38,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5583,vegetables,premium,1.99,2,3.98,debit card,0.77,0.92,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5584,refrigerated items,standard,8.19,4,32.76,cash,0.8,0.79,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5585,refrigerated items,basic,8.99,2,17.98,credit card,0.9,0.42,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5586,refrigerated items,basic,6.99,3,20.97,e-wallet,0.72,0.31,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5587,refrigerated items,basic,5.99,4,23.96,e-wallet,0.06,0.32,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5588,refrigerated items,basic,10.99,2,21.98,debit card,0.25,0.59,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5589,refrigerated items,standard,8.99,3,26.97,cash,0.9,0.42,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5590,frozen,standard,9.49,2,18.98,debit card,0.31,0.17,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5591,frozen,standard,4.99,3,14.97,cash,0.66,0.75,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5592,frozen,non-member,11.99,3,35.97,credit card,0.28,0.79,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5593,frozen,standard,9.49,3,28.47,e-wallet,0.31,0.17,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5594,canned foods,basic,3.49,1,3.49,cash,0.74,0.38,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5595,canned foods,standard,2.49,4,9.96,debit card,0.17,0.71,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5596,packaged foods,premium,2.99,3,8.97,cash,0.47,0.57,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5597,packaged foods,non-member,4.99,2,9.98,debit card,0.42,0.36,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5598,packaged foods,standard,5.49,3,16.47,debit card,0.44,0.22,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5599,packaged foods,premium,7.19,4,28.76,credit card,0.9,0.94,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5600,packaged foods,basic,6.19,3,18.57,debit card,0.54,0.59,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5601,packaged foods,standard,2.19,2,4.38,debit card,0.83,0.26,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5602,packaged foods,non-member,6.19,3,18.57,credit card,0.54,0.59,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5603,packaged foods,gold,6.19,4,24.76,cash,0.54,0.59,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5604,packaged foods,non-member,6.19,4,24.76,cash,0.54,0.59,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5605,packaged foods,premium,3.49,3,10.47,cash,0.74,0.05,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5606,packaged foods,gold,2.99,1,2.99,cash,0.47,0.57,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5607,packaged foods,gold,7.19,4,28.76,debit card,0.9,0.94,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5608,packaged foods,basic,5.49,3,16.47,credit card,0.44,0.22,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5609,packaged foods,gold,5.49,3,16.47,e-wallet,0.44,0.22,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5610,condiments and sauces,gold,9.19,3,27.57,credit card,0.02,0.78,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5611,beverages,basic,11.49,1,11.49,debit card,0.59,0.13,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5612,beverages,standard,12.49,3,37.47,e-wallet,0.44,0.01,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5613,beverages,non-member,8.19,4,32.76,e-wallet,0.71,0.2,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5614,dairy,standard,9.19,3,27.57,e-wallet,0.57,0.24,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5615,dairy,premium,8.19,3,24.57,credit card,0.07,0.7,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5616,dairy,basic,9.19,1,9.19,credit card,0.57,0.24,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5617,dairy,basic,7.19,2,14.38,credit card,0.24,0.11,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5618,dairy,gold,5.99,1,5.99,debit card,0.17,1.0,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5619,dairy,premium,9.19,3,27.57,credit card,0.57,0.24,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5620,dairy,premium,9.49,1,9.49,cash,0.12,0.63,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5621,cheese,non-member,10.99,2,21.98,credit card,0.27,0.66,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5622,cheese,gold,6.49,1,6.49,debit card,0.95,0.22,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5623,cheese,non-member,5.49,1,5.49,e-wallet,0.66,0.86,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5624,cheese,gold,4.99,4,19.96,debit card,1.0,0.64,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5625,cheese,basic,6.49,1,6.49,debit card,0.95,0.22,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5626,meat,gold,12.49,3,37.47,e-wallet,0.59,0.52,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5627,meat,basic,12.49,2,24.98,e-wallet,0.59,0.52,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5628,meat,basic,16.19,4,64.76,credit card,0.88,0.45,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5629,meat,gold,11.49,2,22.98,credit card,0.03,0.04,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
5630,seafood,non-member,18.49,2,36.98,e-wallet,0.43,0.46,-0.3795238095238095,-1.3650000000000002,-30.9,33.88,11.923564235278391,142.17138407280996,0,no,10,morning
